"DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","HPM","APM","HB","AB","WIN"
"2334",20160328,"POR",105,24,51,14,29,15,18,5,37,25,6,19,10,23,"SAC",93,30,74,7,15,12,19,11,32,20,11,14,2,20,"0.475","0.415730337078652","0.315789473684211","0.785714285714286","Home"
"2335",20160328,"TOR",100,30,69,8,24,16,23,12,28,19,4,9,7,21,"OKC",119,30,60,11,26,26,32,12,41,29,7,10,5,22,"0.408602150537634","0.476744186046512","0.444444444444444","0.7","Away"
"2336",20160328,"UTA",123,29,57,17,32,14,19,13,44,26,4,7,7,18,"LAL",75,19,65,7,20,16,22,7,30,11,5,9,6,19,"0.51685393258427","0.305882352941176","0.571428571428571","0.555555555555556","Home"
"2337",20160329,"CLE",100,17,46,14,40,24,28,10,28,21,5,11,5,31,"HOU",106,29,54,9,25,21,42,14,41,23,7,14,5,24,"0.36046511627907","0.481012658227848","0.454545454545455","0.5","Away"
"2338",20160329,"DET",88,29,68,4,19,18,20,16,37,20,6,16,4,18,"OKC",82,25,61,6,21,14,22,14,31,16,10,19,7,21,"0.379310344827586","0.378048780487805","0.375","0.526315789473684","Home"
"2339",20160329,"GSW",102,27,62,11,25,15,23,7,48,27,11,16,6,23,"WAS",94,31,63,5,23,17,27,7,41,26,6,17,7,19,"0.436781609195402","0.418604651162791","0.6875","0.352941176470588","Home"
"2340",20160329,"IND",96,36,71,3,19,15,17,13,31,20,9,11,6,16,"CHI",98,27,61,10,26,14,16,12,29,22,5,15,6,19,"0.433333333333333","0.425287356321839","0.818181818181818","0.333333333333333","Away"
"2341",20160329,"ORL",139,42,64,14,27,13,19,5,30,40,11,10,5,29,"BKN",105,32,65,5,14,26,39,14,25,19,7,18,5,18,"0.615384615384615","0.468354430379747","1.1","0.388888888888889","Home"
"2342",20160329,"PHI",85,14,52,16,44,9,10,9,36,20,8,10,5,18,"CHA",100,31,62,7,25,17,18,9,55,26,6,15,6,7,"0.3125","0.436781609195402","0.8","0.4","Away"
"2343",20160330,"DAL",91,27,60,8,25,13,17,14,28,18,7,15,1,15,"NYK",89,32,60,3,17,16,18,9,34,17,11,20,2,19,"0.411764705882353","0.454545454545455","0.466666666666667","0.55","Home"
"2344",20160330,"LAL",102,31,82,6,20,22,29,19,30,14,9,9,5,21,"MIA",100,38,69,3,17,15,26,14,41,26,6,17,13,23,"0.362745098039216","0.476744186046512","1","0.352941176470588","Home"
"2345",20160330,"MEM",105,35,76,6,19,17,27,20,26,18,5,10,4,19,"DEN",109,25,49,13,29,20,24,11,31,24,4,14,7,29,"0.431578947368421","0.487179487179487","0.5","0.285714285714286","Away"
"2346",20160330,"MIL",105,31,62,6,15,25,34,9,29,21,13,13,9,23,"PHX",94,33,60,5,24,13,17,15,34,23,6,22,4,23,"0.480519480519481","0.452380952380952","1","0.272727272727273","Home"
"2347",20160330,"MIN",79,22,64,8,23,11,17,14,39,20,2,16,1,15,"LAC",99,28,53,9,31,16,18,7,34,26,8,7,9,17,"0.344827586206897","0.44047619047619","0.125","1.14285714285714","Away"
"2348",20160330,"SAC",120,39,66,8,18,18,25,6,34,27,13,16,6,15,"WAS",111,34,63,9,26,16,20,10,32,30,6,20,4,19,"0.55952380952381","0.48314606741573","0.8125","0.3","Home"
"2349",20160330,"SAS",100,24,51,12,24,16,22,6,32,23,10,12,8,18,"NOP",92,28,63,8,17,12,18,11,33,27,6,17,0,17,"0.48","0.45","0.833333333333333","0.352941176470588","Home"
"2350",20160330,"TOR",105,25,57,11,23,22,28,8,36,26,14,11,4,19,"ATL",97,23,50,14,33,9,13,11,33,24,3,18,7,19,"0.45","0.44578313253012","1.27272727272727","0.166666666666667","Home"
"2351",20160330,"UTA",96,28,60,9,32,13,29,16,38,14,11,15,2,23,"GSW",103,27,54,12,35,13,18,9,37,19,6,18,6,21,"0.402173913043478","0.438202247191011","0.733333333333333","0.333333333333333","Away"
"2352",20160331,"CLE",107,26,49,12,38,19,24,9,41,29,10,17,7,17,"BKN",87,31,73,4,21,13,21,13,42,26,12,17,4,19,"0.436781609195402","0.372340425531915","0.588235294117647","0.705882352941177","Home"
"2353",20160331,"HOU",100,27,65,9,25,19,22,13,32,19,5,9,6,19,"CHI",103,26,53,11,24,18,22,5,37,28,5,15,4,20,"0.4","0.480519480519481","0.555555555555556","0.333333333333333","Away"
"2354",20160331,"IND",94,29,67,7,19,15,21,17,32,18,11,19,4,18,"ORL",114,43,74,5,16,13,18,13,31,26,6,13,6,18,"0.418604651162791","0.533333333333333","0.578947368421053","0.461538461538462","Away"
"2355",20160331,"NOP",101,27,61,13,29,8,9,14,37,29,7,16,4,16,"DEN",95,26,56,10,27,13,17,8,32,28,10,13,7,15,"0.444444444444444","0.433734939759036","0.4375","0.769230769230769","Home"
"2356",20160331,"OKC",119,35,55,10,32,19,24,17,29,25,10,14,1,13,"LAC",117,26,47,16,29,17,22,5,21,22,9,12,4,17,"0.517241379310345","0.552631578947368","0.714285714285714","0.75","Home"
"2357",20160331,"POR",116,27,56,14,34,20,27,15,35,26,9,15,10,20,"BOS",109,28,64,9,24,26,34,16,32,20,12,15,6,25,"0.455555555555556","0.420454545454545","0.6","0.8","Home"
"2358",20160401,"ATL",108,29,65,9,30,23,26,5,43,25,5,15,8,27,"CLE",110,27,60,12,38,20,31,11,46,27,9,12,6,23,"0.4","0.397959183673469","0.333333333333333","0.75","Away"
"2359",20160401,"CHA",100,29,57,7,27,21,27,8,47,23,9,11,6,14,"PHI",91,23,51,10,39,15,21,9,39,24,5,9,7,20,"0.428571428571429","0.366666666666667","0.818181818181818","0.555555555555556","Home"
"2360",20160401,"DET",89,18,48,13,33,14,24,12,35,23,4,11,4,17,"DAL",98,31,61,8,24,12,14,8,40,18,4,10,5,18,"0.382716049382716","0.458823529411765","0.363636363636364","0.4","Away"
"2361",20160401,"GSW",106,18,40,20,43,10,13,8,33,25,12,22,7,24,"BOS",109,33,64,8,23,19,30,11,33,28,10,14,1,14,"0.457831325301205","0.471264367816092","0.545454545454545","0.714285714285714","Away"
"2362",20160401,"MEM",95,30,72,7,19,14,17,18,24,16,13,14,7,25,"TOR",99,18,43,12,28,27,29,11,30,16,8,18,12,19,"0.406593406593407","0.422535211267606","0.928571428571429","0.444444444444444","Away"
"2363",20160401,"MIL",113,43,69,4,17,15,25,9,31,31,14,16,6,15,"ORL",110,38,62,8,24,10,12,4,33,34,13,20,8,22,"0.546511627906977","0.534883720930233","0.875","0.65","Home"
"2364",20160401,"NYK",105,28,61,14,23,7,7,7,39,24,4,17,8,12,"BKN",91,32,77,4,24,15,20,20,32,20,11,11,2,11,"0.5","0.356435643564356","0.235294117647059","1","Home"
"2365",20160401,"PHX",99,29,70,7,23,20,26,17,39,19,5,16,3,22,"WAS",106,28,60,10,26,20,25,9,35,22,6,12,7,24,"0.387096774193548","0.441860465116279","0.3125","0.5","Away"
"2366",20160401,"SAC",106,31,66,7,21,23,29,16,25,20,7,13,5,16,"MIA",112,30,60,12,22,16,17,7,31,23,5,18,6,22,"0.436781609195402","0.51219512195122","0.538461538461538","0.277777777777778","Away"
"2367",20160401,"UTA",98,30,50,8,22,14,23,11,32,13,9,15,5,11,"MIN",85,26,56,9,23,6,10,10,24,25,11,15,1,20,"0.527777777777778","0.443037974683544","0.6","0.733333333333333","Home"
"2368",20160402,"CHI",90,25,63,9,25,13,15,11,36,21,6,11,10,25,"DET",94,22,56,10,20,20,34,7,38,17,8,10,2,16,"0.386363636363636","0.421052631578947","0.545454545454545","0.8","Away"
"2369",20160402,"DEN",106,31,63,9,29,17,24,15,35,27,3,10,10,22,"SAC",115,33,67,8,21,25,31,11,37,27,4,7,5,20,"0.434782608695652","0.465909090909091","0.3","0.571428571428571","Away"
"2370",20160402,"PHI",102,18,46,16,37,18,26,8,30,23,3,16,1,22,"IND",115,36,61,8,23,19,23,6,42,27,9,13,4,24,"0.409638554216867","0.523809523809524","0.1875","0.692307692307692","Away"
"2371",20160402,"POR",110,31,64,10,15,18,23,8,37,21,9,15,4,19,"MIA",93,28,69,6,19,19,27,12,30,16,9,13,4,17,"0.518987341772152","0.386363636363636","0.6","0.692307692307692","Home"
"2372",20160402,"SAS",102,30,57,5,20,27,30,15,32,28,11,14,5,14,"TOR",95,34,62,6,18,9,10,6,26,18,8,13,3,21,"0.454545454545455","0.5","0.785714285714286","0.615384615384615","Home"
"2373",20160403,"BKN",87,25,62,8,23,13,21,21,29,20,5,20,3,23,"NOP",106,34,54,8,22,14,23,5,27,31,11,12,7,21,"0.388235294117647","0.552631578947368","0.25","0.916666666666667","Away"
"2374",20160403,"CLE",112,29,54,16,29,6,13,15,31,34,7,17,1,19,"CHA",103,25,50,9,26,26,27,11,24,23,15,15,4,13,"0.542168674698795","0.447368421052632","0.411764705882353","1","Home"
"2375",20160403,"GSW",136,32,58,18,30,18,22,11,32,30,5,12,8,23,"POR",111,29,61,9,24,26,33,11,26,23,8,13,4,16,"0.568181818181818","0.447058823529412","0.416666666666667","0.615384615384615","Home"
"2376",20160403,"HOU",118,28,60,13,42,23,26,22,23,24,11,9,5,24,"OKC",110,31,55,7,27,27,32,15,35,21,5,19,5,21,"0.401960784313726","0.463414634146341","1.22222222222222","0.263157894736842","Home"
"2377",20160403,"LAC",114,35,66,8,19,20,33,10,34,27,9,11,4,17,"WAS",109,32,64,11,30,12,21,17,34,31,8,14,1,29,"0.505882352941176","0.457446808510638","0.818181818181818","0.571428571428571","Home"
"2378",20160403,"LAL",100,31,69,6,21,20,29,11,36,22,6,11,4,17,"BOS",107,33,61,8,30,17,22,9,41,30,8,12,1,25,"0.411111111111111","0.450549450549451","0.545454545454545","0.666666666666667","Away"
"2379",20160403,"MIL",98,38,78,2,7,16,20,15,29,28,6,14,7,17,"CHI",102,32,48,7,26,17,22,6,28,30,10,11,4,16,"0.470588235294118","0.527027027027027","0.428571428571429","0.909090909090909","Away"
"2380",20160403,"MIN",78,25,50,4,21,16,18,6,35,20,8,16,4,18,"DAL",88,18,43,14,40,10,17,15,29,19,6,10,4,17,"0.408450704225352","0.385542168674699","0.5","0.6","Away"
"2381",20160403,"NYK",87,26,71,7,25,14,20,18,33,20,7,10,9,18,"IND",92,27,59,7,22,17,20,7,46,17,5,16,3,18,"0.34375","0.419753086419753","0.7","0.3125","Away"
"2382",20160403,"ORL",119,33,64,10,26,23,29,13,30,27,10,10,3,21,"MEM",107,33,68,8,21,17,26,12,34,22,4,14,4,21,"0.477777777777778","0.460674157303371","1","0.285714285714286","Home"
"2383",20160403,"PHX",86,25,51,8,27,12,19,12,33,16,5,21,1,19,"UTA",101,29,54,10,27,13,17,4,29,27,9,10,10,20,"0.423076923076923","0.481481481481481","0.238095238095238","0.9","Away"
"2384",20160405,"ATL",103,28,61,11,34,14,19,13,37,26,16,16,3,21,"PHX",90,18,50,12,31,18,30,11,40,19,13,24,4,19,"0.410526315789474","0.37037037037037","1","0.541666666666667","Home"
"2385",20160405,"DEN",102,27,58,10,30,18,27,10,28,28,9,13,4,19,"OKC",124,31,54,15,33,17,24,13,42,32,10,17,4,21,"0.420454545454545","0.528735632183908","0.692307692307692","0.588235294117647","Away"
"2386",20160405,"GSW",117,37,63,12,35,7,8,9,37,35,9,23,5,29,"MIN",124,36,69,8,17,28,36,6,34,30,14,17,6,15,"0.5","0.511627906976744","0.391304347826087","0.823529411764706","Away"
"2387",20160405,"LAC",103,33,58,7,20,16,26,6,40,26,11,13,4,17,"LAL",81,20,63,6,20,23,25,14,29,11,10,15,3,23,"0.512820512820513","0.313253012048193","0.846153846153846","0.666666666666667","Home"
"2388",20160405,"MEM",108,32,68,7,19,23,26,12,30,18,13,11,1,15,"CHI",92,23,48,11,29,13,19,13,29,22,6,20,11,20,"0.448275862068966","0.441558441558442","1.18181818181818","0.3","Home"
"2389",20160405,"MIA",107,35,70,9,14,10,14,7,34,22,6,9,4,17,"DET",89,27,58,5,22,20,25,12,31,14,7,13,1,14,"0.523809523809524","0.4","0.666666666666667","0.538461538461538","Home"
"2390",20160405,"MIL",80,31,72,4,16,6,12,12,29,20,7,10,1,14,"CLE",109,23,39,18,36,9,10,2,39,30,4,16,8,14,"0.397727272727273","0.546666666666667","0.7","0.25","Away"
"2391",20160405,"PHI",107,27,54,13,34,14,17,11,30,31,10,8,6,15,"NOP",93,30,64,7,18,12,16,14,35,20,5,17,1,16,"0.454545454545455","0.451219512195122","1.25","0.294117647058824","Home"
"2392",20160405,"SAC",107,30,56,11,22,14,21,3,31,20,6,19,7,19,"POR",115,28,62,12,31,23,27,19,30,20,12,14,7,19,"0.525641025641026","0.43010752688172","0.315789473684211","0.857142857142857","Away"
"2393",20160405,"TOR",96,28,55,6,23,22,31,7,40,19,6,11,8,16,"CHA",90,21,53,11,35,15,21,11,32,20,5,6,6,22,"0.435897435897436","0.363636363636364","0.545454545454545","0.833333333333333","Home"
"2394",20160405,"UTA",86,27,51,5,17,17,21,5,35,13,5,16,4,18,"SAS",88,25,55,7,17,17,19,4,28,16,10,8,4,16,"0.470588235294118","0.444444444444444","0.3125","1.25","Away"
"2395",20160406,"BOS",104,26,53,10,34,22,27,8,33,24,10,9,7,20,"NOP",97,25,54,9,24,20,23,8,41,21,5,22,2,28,"0.413793103448276","0.435897435897436","1.11111111111111","0.227272727272727","Home"
"2396",20160406,"DAL",88,23,47,10,33,12,14,13,27,19,9,12,4,20,"HOU",86,28,58,6,20,12,18,12,29,19,6,15,4,17,"0.4125","0.435897435897436","0.75","0.4","Home"
"2397",20160406,"IND",123,29,49,16,31,17,22,9,29,25,9,14,1,24,"CLE",109,27,45,8,29,31,34,7,26,15,7,10,3,19,"0.5625","0.472972972972973","0.642857142857143","0.7","Home"
"2398",20160406,"LAL",81,28,71,4,19,13,17,16,33,12,6,12,1,16,"LAC",91,30,58,7,25,10,14,10,39,23,10,10,6,17,"0.355555555555556","0.44578313253012","0.5","1","Away"
"2399",20160406,"NYK",97,27,52,10,26,13,15,10,33,24,5,18,6,16,"CHA",111,30,64,12,26,15,17,11,27,19,9,8,3,14,"0.474358974358974","0.466666666666667","0.277777777777778","1.125","Away"
"2400",20160406,"ORL",104,39,75,4,15,14,19,12,36,25,7,14,8,23,"DET",108,28,59,11,27,19,31,12,32,24,9,12,6,16,"0.477777777777778","0.453488372093023","0.5","0.75","Away"
"2401",20160406,"POR",120,28,51,15,33,19,24,9,30,32,11,15,6,23,"OKC",115,34,69,9,22,20,31,19,31,18,9,17,2,20,"0.511904761904762","0.472527472527473","0.733333333333333","0.529411764705882","Home"
"2402",20160406,"WAS",121,40,67,8,28,17,20,16,37,36,7,11,10,19,"BKN",103,32,75,7,17,18,24,11,27,26,7,10,4,21,"0.505263157894737","0.423913043478261","0.636363636363636","0.7","Home"
"2403",20160407,"ATL",95,21,44,12,32,17,21,5,36,23,4,13,12,19,"TOR",87,24,63,8,21,15,20,8,38,16,10,11,4,16,"0.434210526315789","0.380952380952381","0.307692307692308","0.909090909090909","Home"
"2404",20160407,"GSW",112,33,58,12,25,10,11,7,36,33,8,15,2,22,"SAS",101,32,64,7,16,16,23,5,27,28,10,12,2,11,"0.542168674698795","0.4875","0.533333333333333","0.833333333333333","Home"
"2405",20160407,"HOU",115,28,41,14,33,17,28,5,21,26,13,18,12,24,"PHX",124,32,63,12,31,24,29,20,27,31,11,19,2,24,"0.567567567567568","0.468085106382979","0.722222222222222","0.578947368421053","Away"
"2406",20160407,"MIA",106,40,78,4,14,14,17,15,32,16,8,10,2,20,"CHI",98,32,64,3,14,25,28,12,29,18,6,12,7,12,"0.478260869565217","0.448717948717949","0.8","0.5","Home"
"2407",20160407,"SAC",97,30,68,6,17,19,21,17,30,19,11,19,5,23,"MIN",105,25,59,11,21,22,31,13,30,25,11,15,4,17,"0.423529411764706","0.45","0.578947368421053","0.733333333333333","Away"
"2408",20160408,"BOS",124,38,64,6,14,30,38,4,30,35,6,14,9,23,"MIL",109,34,67,7,17,20,29,7,31,30,10,19,5,27,"0.564102564102564","0.488095238095238","0.428571428571429","0.526315789473684","Home"
"2409",20160408,"CHA",113,27,46,14,37,17,20,10,32,26,11,12,12,17,"BKN",99,29,67,10,25,11,20,16,29,24,9,14,5,17,"0.493975903614458","0.423913043478261","0.916666666666667","0.642857142857143","Home"
"2410",20160408,"DAL",103,18,29,12,31,31,39,6,32,18,7,17,6,17,"MEM",93,28,65,7,22,16,22,15,27,17,9,15,1,33,"0.5","0.402298850574713","0.411764705882353","0.6","Home"
"2411",20160408,"DEN",102,34,64,6,22,16,19,8,39,21,9,11,7,23,"SAS",98,33,71,3,14,23,28,8,37,20,6,10,8,12,"0.465116279069767","0.423529411764706","0.818181818181818","0.6","Home"
"2412",20160408,"DET",112,22,45,14,32,26,29,7,37,17,5,12,2,18,"WAS",99,32,67,6,19,17,23,11,25,19,5,12,1,23,"0.467532467532468","0.441860465116279","0.416666666666667","0.416666666666667","Home"
"2413",20160408,"NOP",110,32,57,10,22,16,21,9,34,29,5,16,4,20,"LAL",102,23,57,11,24,23,27,10,24,18,9,13,5,23,"0.531645569620253","0.419753086419753","0.3125","0.692307692307692","Home"
"2414",20160408,"ORL",112,38,71,5,11,21,28,6,31,23,4,10,9,19,"MIA",109,37,78,8,22,11,21,23,30,18,6,12,5,23,"0.524390243902439","0.45","0.4","0.5","Home"
"2415",20160408,"PHI",102,18,54,14,37,24,36,15,31,25,7,9,5,20,"NYK",109,39,75,4,16,19,30,12,47,19,6,9,8,23,"0.351648351648352","0.472527472527473","0.777777777777778","0.666666666666667","Away"
"2416",20160408,"TOR",111,27,46,10,22,27,38,5,31,21,4,16,5,19,"IND",98,29,56,8,27,16,20,9,24,22,7,9,7,28,"0.544117647058823","0.44578313253012","0.25","0.777777777777778","Home"
"2417",20160408,"UTA",99,25,51,11,31,16,23,9,38,14,7,18,6,15,"LAC",102,24,54,13,29,15,19,8,36,16,13,11,3,20,"0.439024390243902","0.44578313253012","0.388888888888889","1.18181818181818","Away"
"2418",20160409,"ATL",118,29,55,17,33,9,11,5,39,31,10,17,10,22,"BOS",107,29,62,11,28,16,24,10,30,26,10,15,6,21,"0.522727272727273","0.444444444444444","0.588235294117647","0.666666666666667","Home"
"2419",20160409,"CHI",105,32,65,8,24,17,21,13,32,19,8,12,6,22,"CLE",102,17,43,19,40,11,18,12,30,24,5,15,5,18,"0.449438202247191","0.433734939759036","0.666666666666667","0.333333333333333","Home"
"2420",20160409,"MEM",99,30,75,7,21,18,20,17,37,19,8,6,4,16,"GSW",100,29,51,10,36,12,13,7,41,20,3,11,7,14,"0.385416666666667","0.448275862068966","1.33333333333333","0.272727272727273","Away"
"2421",20160409,"NOP",100,32,74,7,21,15,20,13,29,19,8,11,2,26,"PHX",121,33,58,10,25,25,31,11,42,27,6,17,8,25,"0.410526315789474","0.518072289156627","0.727272727272727","0.352941176470588","Away"
"2422",20160409,"POR",105,31,56,9,24,16,18,11,26,19,2,17,4,20,"MIN",106,36,71,5,13,19,25,13,24,24,8,11,7,18,"0.5","0.488095238095238","0.117647058823529","0.727272727272727","Away"
"2423",20160409,"SAC",114,32,62,13,32,11,20,16,24,22,12,11,4,23,"OKC",112,26,49,13,32,21,28,13,31,24,6,21,5,25,"0.478723404255319","0.481481481481481","1.09090909090909","0.285714285714286","Home"
"2424",20160410,"DEN",84,26,53,6,27,14,19,6,35,18,6,11,7,19,"UTA",100,24,48,12,31,16,21,11,38,19,7,9,8,14,"0.4","0.455696202531646","0.545454545454545","0.777777777777778","Away"
"2425",20160410,"HOU",130,33,57,17,41,13,18,16,32,30,11,13,5,15,"LAL",110,29,55,12,28,16,19,7,33,25,10,18,3,15,"0.510204081632653","0.493975903614458","0.846153846153846","0.555555555555556","Home"
"2426",20160410,"IND",129,37,59,11,27,22,27,14,44,34,10,20,4,22,"BKN",105,21,54,14,37,21,26,11,25,24,12,15,4,21,"0.558139534883721","0.384615384615385","0.5","0.8","Home"
"2427",20160410,"LAC",98,28,58,9,18,15,37,6,36,25,11,10,6,20,"DAL",91,22,44,8,30,23,33,5,42,18,6,14,5,29,"0.486842105263158","0.405405405405405","1.1","0.428571428571429","Home"
"2428",20160410,"MIA",118,37,57,6,20,26,30,4,37,28,10,12,3,16,"ORL",96,30,65,7,18,15,19,6,29,18,6,16,1,18,"0.558441558441558","0.44578313253012","0.833333333333333","0.375","Home"
"2429",20160410,"NYK",89,25,69,7,20,18,21,13,34,14,4,8,3,15,"TOR",93,30,58,7,20,12,19,7,31,19,4,6,6,19,"0.359550561797753","0.474358974358974","0.5","0.666666666666667","Away"
"2430",20160410,"PHI",108,26,50,13,46,17,25,13,32,24,12,13,6,19,"MIL",109,33,64,7,23,22,24,8,45,26,10,19,8,19,"0.40625","0.459770114942529","0.923076923076923","0.526315789473684","Away"
"2431",20160410,"SAS",86,31,73,3,17,15,19,18,35,21,10,11,5,18,"GSW",92,24,50,10,27,14,18,7,39,19,7,13,6,18,"0.377777777777778","0.441558441558442","0.909090909090909","0.538461538461538","Away"
"2432",20160410,"WAS",113,33,59,9,21,20,28,4,44,27,8,12,5,23,"CHA",98,16,48,12,33,30,35,9,37,21,7,15,2,25,"0.525","0.345679012345679","0.666666666666667","0.466666666666667","Home"
"2433",20160411,"BOS",100,26,65,8,24,24,29,13,33,17,6,12,1,17,"CHA",114,27,49,14,32,18,22,7,37,23,10,14,7,20,"0.382022471910112","0.506172839506173","0.5","0.714285714285714","Away"
"2434",20160411,"BKN",111,34,67,10,31,13,21,13,30,24,9,10,9,16,"WAS",120,37,64,9,25,19,24,9,38,27,8,14,1,18,"0.448979591836735","0.51685393258427","0.9","0.571428571428571","Away"
"2435",20160411,"CLE",109,29,54,11,29,18,20,9,38,17,9,15,4,14,"ATL",94,31,57,8,30,8,15,10,32,23,8,15,6,18,"0.481927710843373","0.448275862068966","0.6","0.533333333333333","Home"
"2436",20160411,"MIN",105,33,62,5,21,24,33,10,30,25,12,13,3,20,"HOU",129,33,56,15,30,18,26,8,35,28,12,17,5,23,"0.457831325301205","0.558139534883721","0.923076923076923","0.705882352941177","Away"
"2437",20160411,"NOP",116,29,54,12,26,22,28,10,23,28,8,10,2,23,"CHI",121,34,54,10,23,23,26,5,30,29,5,9,3,20,"0.5125","0.571428571428571","0.8","0.555555555555556","Away"
"2438",20160411,"OKC",112,30,59,12,37,16,27,13,44,27,8,11,11,20,"LAL",79,16,50,7,31,26,30,10,38,15,8,15,1,20,"0.4375","0.283950617283951","0.727272727272727","0.533333333333333","Home"
"2439",20160411,"ORL",107,34,61,7,23,18,28,12,24,28,19,10,10,15,"MIL",98,38,63,3,15,13,19,13,32,18,6,23,7,20,"0.488095238095238","0.525641025641026","1.9","0.260869565217391","Home"
"2440",20160411,"PHX",101,36,78,5,22,14,17,17,34,21,8,19,3,25,"SAC",105,35,66,6,17,17,28,4,36,25,11,18,12,19,"0.41","0.493975903614458","0.421052631578947","0.611111111111111","Away"
"2441",20160411,"UTA",92,26,44,9,33,13,18,6,32,21,5,10,3,16,"DAL",101,25,49,11,32,18,22,10,37,19,7,9,2,15,"0.454545454545455","0.444444444444444","0.5","0.777777777777778","Away"
"2442",20160412,"DET",93,29,66,5,18,20,30,18,30,15,9,15,4,17,"MIA",99,31,58,7,20,16,22,8,31,15,7,14,5,21,"0.404761904761905","0.487179487179487","0.6","0.5","Away"
"2443",20160412,"IND",102,35,61,6,19,14,20,8,33,26,10,13,3,10,"NYK",90,26,53,10,27,8,9,8,29,27,6,15,8,17,"0.5125","0.45","0.769230769230769","0.4","Home"
"2444",20160412,"LAC",110,29,50,12,25,16,21,8,33,29,11,9,7,19,"MEM",84,30,66,5,20,9,14,13,25,16,5,16,1,18,"0.546666666666667","0.406976744186047","1.22222222222222","0.3125","Home"
"2445",20160412,"SAS",102,33,73,4,14,24,32,11,31,15,12,11,8,22,"OKC",98,29,62,6,25,22,25,18,37,18,7,21,5,23,"0.425287356321839","0.402298850574713","1.09090909090909","0.333333333333333","Home"
"2446",20160412,"TOR",122,38,70,10,25,16,19,16,36,25,11,13,5,20,"PHI",98,20,42,15,35,13,25,7,25,24,8,13,6,18,"0.505263157894737","0.454545454545455","0.846153846153846","0.615384615384615","Home"
"2447",20160413,"BOS",98,32,72,5,14,19,22,10,29,20,7,7,3,20,"MIA",88,36,69,2,19,10,12,14,30,14,5,8,10,21,"0.430232558139535","0.431818181818182","1","0.625","Home"
"2448",20160413,"BKN",96,29,63,10,26,8,12,5,34,26,8,8,8,17,"TOR",103,28,56,13,37,8,15,16,41,24,5,9,10,12,"0.438202247191011","0.440860215053763","1","0.555555555555556","Away"
"2449",20160413,"CHI",115,24,59,15,24,22,27,16,37,27,8,17,8,13,"PHI",105,20,46,17,35,14,18,4,27,28,10,13,7,24,"0.469879518072289","0.45679012345679","0.470588235294118","0.769230769230769","Home"
"2450",20160413,"CHA",117,36,57,11,29,12,19,5,41,32,6,9,5,14,"ORL",103,34,64,8,27,11,18,5,34,22,7,10,4,18,"0.546511627906977","0.461538461538462","0.666666666666667","0.7","Home"
"2451",20160413,"CLE",110,39,79,7,18,11,15,8,35,21,4,10,7,23,"DET",112,21,52,16,33,22,28,9,38,24,5,12,11,15,"0.474226804123711","0.435294117647059","0.4","0.416666666666667","Away"
"2452",20160413,"DAL",91,19,38,12,39,17,21,11,30,20,8,12,2,23,"SAS",96,29,51,6,23,20,26,8,34,24,8,14,3,19,"0.402597402597403","0.472972972972973","0.666666666666667","0.571428571428571","Away"
